player,stat_type,line,over_odds,under_odds,actual_value,went_over,pred_mean_raw,pred_mean,defense_multiplier,home_away_multiplier,game_script_multiplier,target_share_multiplier,target_share,catch_rate_multiplier,catch_rate,cpoe_multiplier,cpoe,yac_multiplier,yac_pct,is_home,opponent_team,pred_std,prob_over_raw,week,position,prob_over_calibrated,market_prob_over,market_prob_under,edge_over,edge_under
Chuba Hubbard,receiving_yards,12.5,-108.0,-116.0,1,0,8.274198349883712,4.218709598969041,0.9526169020559456,0.6231884057971014,0.9566666666666666,0.9,0.0959857720092205,0.95,0.6818181818181818,1.0,,1.05,1.2372881355932204,True,NO,16.025277651557985,0.3026603734739066,10,RB,0.3191489361702128,0.5192307692307693,0.5370370370370371,-0.2000818330605565,0.1438140267927501
Chuba Hubbard,receiving_yards,13.5,-112.0,-112.0,1,0,8.274198349883712,4.218709598969041,0.9526169020559456,0.6231884057971014,0.9566666666666666,0.9,0.0959857720092205,0.95,0.6818181818181818,1.0,,1.05,1.2372881355932204,True,NO,16.025277651557985,0.2812387019061363,10,RB,0.3191489361702128,0.5283018867924528,0.5283018867924528,-0.20915295062224,0.1525491770373344
Chuba Hubbard,receiving_yards,16.5,-115.0,-109.0,1,0,8.274198349883712,4.218709598969041,0.9526169020559456,0.6231884057971014,0.9566666666666666,0.9,0.0959857720092205,0.95,0.6818181818181818,1.0,,1.05,1.2372881355932204,True,NO,16.025277651557985,0.2217281192975261,10,RB,0.3125,0.5348837209302325,0.5215311004784688,-0.2223837209302325,0.1659688995215311
Chuba Hubbard,receiving_yards,17.5,-113.0,-111.0,1,0,8.274198349883712,4.218709598969041,0.9526169020559456,0.6231884057971014,0.9566666666666666,0.9,0.0959857720092205,0.95,0.6818181818181818,1.0,,1.05,1.2372881355932204,True,NO,16.025277651557985,0.2036169119380038,10,RB,0.3125,0.5305164319248826,0.5260663507109005,-0.2180164319248826,0.1614336492890995
Chuba Hubbard,receptions,2.5,113.0,-144.0,1,0,0.9400235076870718,0.5557557815736824,0.9588171530868658,0.7538461538461538,0.9566666666666666,0.9,0.0959857720092205,0.95,0.6818181818181818,1.0,,1.0,,True,NO,1.772810520855837,0.1363859180755695,10,RB,0.2876281817660281,0.4694835680751174,0.5901639344262295,-0.1818553863090892,0.1222078838077423
Chuba Hubbard,rushing_yards,15.5,-117.0,-107.0,14,0,30.89664475060446,31.640993142823632,1.0337381885107826,1.020138888888889,0.9711111111111111,1.0,,1.0,,1.0,,1.0,,True,NO,18.517687812055858,0.8083010725632507,10,RB,0.5924903217689752,0.5391705069124424,0.5169082125603864,0.0533198148565328,-0.1093985343293616
Chuba Hubbard,rushing_yards,19.5,-112.0,-112.0,14,0,30.89664475060446,31.640993142823632,1.0337381885107826,1.020138888888889,0.9711111111111111,1.0,,1.0,,1.0,,1.0,,True,NO,18.517687812055858,0.7439730872558254,10,RB,0.5731919261767476,0.5283018867924528,0.5283018867924528,0.0448900393842948,-0.1014938129692004
Chuba Hubbard,rushing_yards,22.5,-113.0,-111.0,14,0,30.89664475060446,31.640993142823632,1.0337381885107826,1.020138888888889,0.9711111111111111,1.0,,1.0,,1.0,,1.0,,True,NO,18.517687812055858,0.6892182841391986,10,RB,0.5087719298245613,0.5305164319248826,0.5260663507109005,-0.0217445021003213,-0.0348382805354617
Chuba Hubbard,rushing_yards,32.5,-109.0,-115.0,14,0,30.89664475060446,31.640993142823632,1.0337381885107826,1.020138888888889,0.9711111111111111,1.0,,1.0,,1.0,,1.0,,True,NO,18.517687812055858,0.4815003206110192,10,RB,0.4833333333333333,0.5215311004784688,0.5348837209302325,-0.0381977671451355,-0.0182170542635659
Chuba Hubbard,rushing_yards,41.5,-109.0,-115.0,14,0,30.89664475060446,31.640993142823632,1.0337381885107826,1.020138888888889,0.9711111111111111,1.0,,1.0,,1.0,,1.0,,True,NO,18.517687812055858,0.2972209426667777,10,RB,0.375,0.5215311004784688,0.5348837209302325,-0.1465311004784688,0.0901162790697674
Chuba Hubbard,rushing_yards,50.5,-109.0,-115.0,14,0,30.89664475060446,31.640993142823632,1.0337381885107826,1.020138888888889,0.9711111111111111,1.0,,1.0,,1.0,,1.0,,True,NO,18.517687812055858,0.1542363374929622,10,RB,0.325104505273009,0.5215311004784688,0.5348837209302325,-0.1964265952054598,0.1400117737967584
Chuba Hubbard,rushing_yards,55.5,-112.0,-112.0,14,0,30.89664475060446,31.640993142823632,1.0337381885107826,1.020138888888889,0.9711111111111111,1.0,,1.0,,1.0,,1.0,,True,NO,18.517687812055858,0.0987956961832209,10,RB,0.3243243243243243,0.5283018867924528,0.5283018867924528,-0.2039775624681284,0.1473737888832228
Chuba Hubbard,rushing_yards,61.5,-110.0,-114.0,14,0,30.89664475060446,31.640993142823632,1.0337381885107826,1.020138888888889,0.9711111111111111,1.0,,1.0,,1.0,,1.0,,True,NO,18.517687812055858,0.0534310798451056,10,RB,0.3017517058408807,0.5238095238095238,0.5327102803738317,-0.2220578179686431,0.1655380137852875
Chuba Hubbard,rushing_yards,65.5,-113.0,-111.0,14,0,30.89664475060446,31.640993142823632,1.0337381885107826,1.020138888888889,0.9711111111111111,1.0,,1.0,,1.0,,1.0,,True,NO,18.517687812055858,0.0337396426111984,10,RB,0.2885921711264622,0.5305164319248826,0.5260663507109005,-0.2419242607984204,0.1853414781626373
Colby Parkinson,receiving_yards,10.5,-108.0,-116.0,41,1,18.14143328503523,74.42561158207855,1.0156257097120962,3.952380952380953,1.03,0.9,0.0597185843609405,1.05,0.9,1.0,,1.05,0.5588235294117647,False,SF,20.67123605399542,0.99,10,TE,0.696,0.5192307692307693,0.5370370370370371,0.1767692307692306,-0.233037037037037
Colby Parkinson,receiving_yards,12.5,-106.0,-118.0,41,1,18.14143328503523,74.42561158207855,1.0156257097120962,3.952380952380953,1.03,0.9,0.0597185843609405,1.05,0.9,1.0,,1.05,0.5588235294117647,False,SF,20.67123605399542,0.99,10,TE,0.696,0.5145631067961165,0.5412844036697247,0.1814368932038834,-0.2372844036697247
Cole Kmet,receiving_yards,9.5,-115.0,-109.0,5,0,14.006323205347446,11.661860339757636,1.036555971078845,0.8917647058823529,1.0033333333333332,0.9,0.0902509216852885,1.05,0.4761904761904761,1.0,,0.95,0.2957746478873239,True,NYG,15.776715814920475,0.5544958820259123,10,TE,0.5100548446069469,0.5348837209302325,0.5215311004784688,-0.0248288763232855,-0.0315859450854157
Cole Kmet,receiving_yards,13.5,-115.0,-109.0,5,0,14.006323205347446,11.661860339757636,1.036555971078845,0.8917647058823529,1.0033333333333332,0.9,0.0902509216852885,1.05,0.4761904761904761,1.0,,0.95,0.2957746478873239,True,NYG,15.776715814920475,0.4536243187300605,10,TE,0.5100548446069469,0.5348837209302325,0.5215311004784688,-0.0248288763232855,-0.0315859450854157
Cole Kmet,receiving_yards,16.5,-114.0,-110.0,5,0,14.006323205347446,11.661860339757636,1.036555971078845,0.8917647058823529,1.0033333333333332,0.9,0.0902509216852885,1.05,0.4761904761904761,1.0,,0.95,0.2957746478873239,True,NYG,15.776715814920475,0.3795498352865905,10,TE,0.4385964912280701,0.5327102803738317,0.5238095238095238,-0.0941137891457615,0.0375939849624059
Cole Kmet,receiving_yards,19.5,-110.0,-114.0,5,0,14.006323205347446,11.661860339757636,1.036555971078845,0.8917647058823529,1.0033333333333332,0.9,0.0902509216852885,1.05,0.4761904761904761,1.0,,0.95,0.2957746478873239,True,NYG,15.776715814920475,0.3096590744506122,10,TE,0.3348264062606436,0.5238095238095238,0.5327102803738317,-0.1889831175488802,0.1324633133655246
Cole Kmet,receiving_yards,23.5,-111.0,-113.0,5,0,14.006323205347446,11.661860339757636,1.036555971078845,0.8917647058823529,1.0033333333333332,0.9,0.0902509216852885,1.05,0.4761904761904761,1.0,,0.95,0.2957746478873239,True,NYG,15.776715814920475,0.2265204234170832,10,TE,0.3125,0.5260663507109005,0.5305164319248826,-0.2135663507109004,0.1569835680751173
Cole Kmet,receptions,2.5,129.0,-165.0,1,0,1.200139378432636,0.982057521716107,1.041593443592228,0.8285714285714285,1.0033333333333332,0.9,0.0902509216852885,1.05,0.4761904761904761,1.0,,1.0,,True,NYG,0.7867957924694432,0.0268486003399036,10,TE,0.0596039280652836,0.4366812227074236,0.6226415094339622,-0.3770772946421399,0.317754562500754
Colston Loveland,receiving_yards,17.5,-114.0,-110.0,55,1,57.46482356410254,47.870204996512285,1.036555971078845,0.8922155688622755,1.0033333333333332,0.9,0.1154938840740057,1.05,0.68,1.0,,0.95,0.4358974358974359,True,NYG,39.47090549952434,0.7791817557495209,10,TE,0.5837545267248563,0.5327102803738317,0.5238095238095238,0.0510442463510245,-0.1075640505343801
Colston Loveland,receiving_yards,18.5,-111.0,-113.0,55,1,57.46482356410254,47.870204996512285,1.036555971078845,0.8922155688622755,1.0033333333333332,0.9,0.1154938840740057,1.05,0.68,1.0,,0.95,0.4358974358974359,True,NYG,39.47090549952434,0.7715912763266941,10,TE,0.5814773828980082,0.5260663507109005,0.5305164319248826,0.0554110321871077,-0.1119938148228908
Colston Loveland,receiving_yards,23.5,-111.0,-113.0,55,1,57.46482356410254,47.870204996512285,1.036555971078845,0.8922155688622755,1.0033333333333332,0.9,0.1154938840740057,1.05,0.68,1.0,,0.95,0.4358974358974359,True,NYG,39.47090549952434,0.7315217891482311,10,TE,0.520618556701031,0.5260663507109005,0.5305164319248826,-0.0054477940098695,-0.0511349886259135
Colston Loveland,receiving_yards,24.5,-115.0,-109.0,55,1,57.46482356410254,47.870204996512285,1.036555971078845,0.8922155688622755,1.0033333333333332,0.9,0.1154938840740057,1.05,0.68,1.0,,0.95,0.4358974358974359,True,NYG,39.47090549952434,0.7231037915018121,10,TE,0.520618556701031,0.5348837209302325,0.5215311004784688,-0.0142651642292015,-0.0421496571794998
Colston Loveland,receiving_yards,28.5,-113.0,-111.0,55,1,57.46482356410254,47.870204996512285,1.036555971078845,0.8922155688622755,1.0033333333333332,0.9,0.1154938840740057,1.05,0.68,1.0,,0.95,0.4358974358974359,True,NYG,39.47090549952434,0.6881970897768643,10,TE,0.520618556701031,0.5305164319248826,0.5260663507109005,-0.0098978752238516,-0.0466849074119314
Colston Loveland,receiving_yards,33.5,-110.0,-114.0,55,1,57.46482356410254,47.870204996512285,1.036555971078845,0.8922155688622755,1.0033333333333332,0.9,0.1154938840740057,1.05,0.68,1.0,,0.95,0.4358974358974359,True,NYG,39.47090549952434,0.6420974376183572,10,TE,0.5100548446069469,0.5238095238095238,0.5327102803738317,-0.0137546792025768,-0.0427651249807786
Colston Loveland,receptions,1.5,-179.0,139.0,4,1,3.6901082287519102,3.5117821818261263,1.041593443592228,0.9636363636363636,1.0033333333333332,0.9,0.1154938840740057,1.05,0.68,1.0,,1.0,,True,NYG,1.9023794624226835,0.8548601789381198,10,TE,0.5556508942059258,0.6415770609318996,0.4184100418410041,-0.0859261667259737,0.0259390639530699
Colston Loveland,receptions,3.5,121.0,-155.0,4,1,3.6901082287519102,3.5117821818261263,1.041593443592228,0.9636363636363636,1.0033333333333332,0.9,0.1154938840740057,1.05,0.68,1.0,,1.0,,True,NYG,1.9023794624226835,0.5024707901494057,10,TE,0.4,0.4524886877828054,0.6078431372549019,-0.0524886877828054,-0.0078431372549019
Cooper Kupp,receiving_yards,25.5,-109.0,-115.0,74,1,40.09186137800699,40.66387294586692,1.0213185470051354,0.9246153846153846,0.9966666666666666,1.1,0.1741265158100857,1.03125,0.7272727272727273,1.0,,0.95,0.4505119453924914,True,ARI,25.17557395193849,0.7265210273596048,10,WR,0.520618556701031,0.5215311004784688,0.5348837209302325,-0.0009125437774378,-0.0555022776312634
Cooper Kupp,receiving_yards,32.5,-110.0,-114.0,74,1,40.09186137800699,40.66387294586692,1.0213185470051354,0.9246153846153846,0.9966666666666666,1.1,0.1741265158100857,1.03125,0.7272727272727273,1.0,,0.95,0.4505119453924914,True,ARI,25.17557395193849,0.6271360352276931,10,WR,0.5100548446069469,0.5238095238095238,0.5327102803738317,-0.0137546792025768,-0.0427651249807786
Cooper Kupp,receiving_yards,37.5,-111.0,-113.0,74,1,40.09186137800699,40.66387294586692,1.0213185470051354,0.9246153846153846,0.9966666666666666,1.1,0.1741265158100857,1.03125,0.7272727272727273,1.0,,0.95,0.4505119453924914,True,ARI,25.17557395193849,0.5500043457367063,10,WR,0.5100548446069469,0.5260663507109005,0.5305164319248826,-0.0160115061039535,-0.0405712765318295
Cooper Kupp,receiving_yards,39.5,-110.0,-114.0,74,1,40.09186137800699,40.66387294586692,1.0213185470051354,0.9246153846153846,0.9966666666666666,1.1,0.1741265158100857,1.03125,0.7272727272727273,1.0,,0.95,0.4505119453924914,True,ARI,25.17557395193849,0.5184366317983584,10,WR,0.5100548446069469,0.5238095238095238,0.5327102803738317,-0.0137546792025768,-0.0427651249807786
Cooper Kupp,receiving_yards,40.5,-111.0,-113.0,74,1,40.09186137800699,40.66387294586692,1.0213185470051354,0.9246153846153846,0.9966666666666666,1.1,0.1741265158100857,1.03125,0.7272727272727273,1.0,,0.95,0.4505119453924914,True,ARI,25.17557395193849,0.5025967783371463,10,WR,0.5100548446069469,0.5260663507109005,0.5305164319248826,-0.0160115061039535,-0.0405712765318295
Cooper Kupp,receiving_yards,41.5,-111.0,-113.0,74,1,40.09186137800699,40.66387294586692,1.0213185470051354,0.9246153846153846,0.9966666666666666,1.1,0.1741265158100857,1.03125,0.7272727272727273,1.0,,0.95,0.4505119453924914,True,ARI,25.17557395193849,0.4867528294535886,10,WR,0.5100548446069469,0.5260663507109005,0.5305164319248826,-0.0160115061039535,-0.0405712765318295
Cooper Kupp,receiving_yards,43.5,-110.0,-114.0,74,1,40.09186137800699,40.66387294586692,1.0213185470051354,0.9246153846153846,0.9966666666666666,1.1,0.1741265158100857,1.03125,0.7272727272727273,1.0,,0.95,0.4505119453924914,True,ARI,25.17557395193849,0.455152468184069,10,WR,0.5100548446069469,0.5238095238095238,0.5327102803738317,-0.0137546792025768,-0.0427651249807786
Cooper Kupp,receiving_yards,44.5,-113.0,-111.0,74,1,40.09186137800699,40.66387294586692,1.0213185470051354,0.9246153846153846,0.9966666666666666,1.1,0.1741265158100857,1.03125,0.7272727272727273,1.0,,0.95,0.4505119453924914,True,ARI,25.17557395193849,0.4394456030460056,10,WR,0.5100548446069469,0.5305164319248826,0.5260663507109005,-0.0204615873179356,-0.0361211953178474
Cooper Kupp,receptions,4.5,118.0,-150.0,2,0,2.8581663011079175,2.805185956442549,1.033447205479002,0.8400000000000001,0.9966666666666666,1.1,0.1741265158100857,1.03125,0.7272727272727273,1.0,,1.0,,True,ARI,2.29906813420444,0.2305081666820536,10,WR,0.3033707865168539,0.4587155963302752,0.6,-0.1553448098134213,0.096629213483146
Cooper Rush,passing_yards,176.5,-113.0,-111.0,72,0,103.75096557565136,107.73743579890905,1.014535591932578,1.0,0.99,1.0,,1.0,,1.033884455015262,3.388445501526197,1.0,,True,LA,92.0814856526544,0.2276048977722485,6,QB,0.1904761904761904,0.5305164319248826,0.5260663507109005,-0.3400402414486921,0.283457458812909
Cooper Rush,passing_yards,185.5,-112.0,-112.0,72,0,103.75096557565136,107.73743579890905,1.014535591932578,1.0,0.99,1.0,,1.0,,1.033884455015262,3.388445501526197,1.0,,True,LA,92.0814856526544,0.1991957912432764,6,QB,0.1904761904761904,0.5283018867924528,0.5283018867924528,-0.3378256963162623,0.2812219227313567
Courtland Sutton,receiving_yards,48.5,-113.0,-111.0,24,0,57.01329290162026,59.53318280126808,0.9958824654830448,1.074074074074074,0.9833333333333332,1.1,0.2070218491848013,0.95,0.6129032258064516,1.0,,0.95,0.2720848056537102,True,LV,38.2342923448455,0.6135439019567233,10,WR,0.5100548446069469,0.5305164319248826,0.5260663507109005,-0.0204615873179356,-0.0361211953178474
Courtland Sutton,receiving_yards,56.5,-110.0,-114.0,24,0,57.01329290162026,59.53318280126808,0.9958824654830448,1.074074074074074,0.9833333333333332,1.1,0.2070218491848013,0.95,0.6129032258064516,1.0,,0.95,0.2720848056537102,True,LV,38.2342923448455,0.5316155140590031,10,WR,0.5100548446069469,0.5238095238095238,0.5327102803738317,-0.0137546792025768,-0.0427651249807786
Courtland Sutton,receiving_yards,58.5,-112.0,-112.0,24,0,57.01329290162026,59.53318280126808,0.9958824654830448,1.074074074074074,0.9833333333333332,1.1,0.2070218491848013,0.95,0.6129032258064516,1.0,,0.95,0.2720848056537102,True,LV,38.2342923448455,0.5107790708274347,10,WR,0.5100548446069469,0.5283018867924528,0.5283018867924528,-0.0182470421855058,-0.0383567313993997
Courtland Sutton,receiving_yards,61.5,-111.0,-113.0,24,0,57.01329290162026,59.53318280126808,0.9958824654830448,1.074074074074074,0.9833333333333332,1.1,0.2070218491848013,0.95,0.6129032258064516,1.0,,0.95,0.2720848056537102,True,LV,38.2342923448455,0.4794869847731711,10,WR,0.5100548446069469,0.5260663507109005,0.5305164319248826,-0.0160115061039535,-0.0405712765318295
Courtland Sutton,receiving_yards,62.5,-110.0,-114.0,24,0,57.01329290162026,59.53318280126808,0.9958824654830448,1.074074074074074,0.9833333333333332,1.1,0.2070218491848013,0.95,0.6129032258064516,1.0,,0.95,0.2720848056537102,True,LV,38.2342923448455,0.4690748260743963,10,WR,0.5100548446069469,0.5238095238095238,0.5327102803738317,-0.0137546792025768,-0.0427651249807786
Courtland Sutton,receiving_yards,66.5,-110.0,-114.0,24,0,57.01329290162026,59.53318280126808,0.9958824654830448,1.074074074074074,0.9833333333333332,1.1,0.2070218491848013,0.95,0.6129032258064516,1.0,,0.95,0.2720848056537102,True,LV,38.2342923448455,0.4277074563306315,10,WR,0.5098349343142783,0.5238095238095238,0.5327102803738317,-0.0139745894952455,-0.04254521468811
Courtland Sutton,receptions,5.5,114.0,-146.0,3,0,3.4884332781648797,4.2598575926087126,1.0203081117479922,1.1647058823529413,0.9833333333333332,1.1,0.2070218491848013,0.95,0.6129032258064516,1.0,,1.0,,True,LV,2.6352313834736494,0.318962862536816,10,WR,0.3033707865168539,0.4672897196261682,0.5934959349593496,-0.1639189331093142,0.1031332785237963
D'Andre Swift,receiving_yards,15.5,-114.0,-110.0,18,1,29.74705950609455,27.450170029147557,1.036555971078845,0.8942148760330578,1.0033333333333332,0.9,0.1068689795667483,1.05,0.75,1.0,,1.05,1.2135416666666667,True,NYG,21.53955387078342,0.7104846720121308,10,RB,0.520618556701031,0.5327102803738317,0.5238095238095238,-0.0120917236728007,-0.0444280805105548
D'Andre Swift,receiving_yards,16.5,-108.0,-117.0,18,1,29.74705950609455,27.450170029147557,1.036555971078845,0.8942148760330578,1.0033333333333332,0.9,0.1068689795667483,1.05,0.75,1.0,,1.05,1.2135416666666667,True,NYG,21.53955387078342,0.6944047982093388,10,RB,0.520618556701031,0.5192307692307693,0.5391705069124424,0.0013877874702616,-0.0597890636134733
D'Andre Swift,receiving_yards,17.5,-113.0,-111.0,18,1,29.74705950609455,27.450170029147557,1.036555971078845,0.8942148760330578,1.0033333333333332,0.9,0.1068689795667483,1.05,0.75,1.0,,1.05,1.2135416666666667,True,NYG,21.53955387078342,0.6779409640968923,10,RB,0.520618556701031,0.5305164319248826,0.5260663507109005,-0.0098978752238516,-0.0466849074119314
D'Andre Swift,receiving_yards,18.5,-108.0,-116.0,18,0,29.74705950609455,27.450170029147557,1.036555971078845,0.8942148760330578,1.0033333333333332,0.9,0.1068689795667483,1.05,0.75,1.0,,1.05,1.2135416666666667,True,NYG,21.53955387078342,0.6611202890993937,10,RB,0.5129042674198073,0.5192307692307693,0.5370370370370371,-0.0063265018109619,-0.0499413044568444
D'Andre Swift,rushing_yards,47.5,-115.0,-109.0,80,1,75.20911829052265,92.0547913993195,1.1557478067244755,1.0566929133858267,1.0022222222222223,1.0,,1.0,,1.0,,1.0,,True,NYG,35.635723114660685,0.8944021763664041,10,RB,0.6183206529099212,0.5348837209302325,0.5215311004784688,0.0834369319796887,-0.13985175338839
D'Andre Swift,rushing_yards,48.5,-115.0,-109.0,80,1,75.20911829052265,92.0547913993195,1.1557478067244755,1.0566929133858267,1.0022222222222223,1.0,,1.0,,1.0,,1.0,,True,NYG,35.635723114660685,0.8891882979835464,10,RB,0.6167564893950639,0.5348837209302325,0.5215311004784688,0.0818727684648313,-0.1382875898735327
D'Andre Swift,rushing_yards,50.5,-108.0,-116.0,80,1,75.20911829052265,92.0547913993195,1.1557478067244755,1.0566929133858267,1.0022222222222223,1.0,,1.0,,1.0,,1.0,,True,NYG,35.635723114660685,0.8782128480180056,10,RB,0.6134638544054016,0.5192307692307693,0.5370370370370371,0.0942330851746323,-0.1505008914424387
D'Andre Swift,rushing_yards,52.5,-111.0,-113.0,80,1,75.20911829052265,92.0547913993195,1.1557478067244755,1.0566929133858267,1.0022222222222223,1.0,,1.0,,1.0,,1.0,,True,NYG,35.635723114660685,0.8664952794111292,10,RB,0.6099485838233387,0.5260663507109005,0.5305164319248826,0.0838822331124382,-0.1404650157482213
D'Andre Swift,rushing_yards,54.5,-112.0,-112.0,80,1,75.20911829052265,92.0547913993195,1.1557478067244755,1.0566929133858267,1.0022222222222223,1.0,,1.0,,1.0,,1.0,,True,NYG,35.635723114660685,0.854024744700664,10,RB,0.6062074234101992,0.5283018867924528,0.5283018867924528,0.0779055366177463,-0.134509310202652
