week,player,position,snap_share,market,predicted,actual,bias
2,Sam LaPorta,TE,0.91,receiving_yards,59.213110538752176,26,33.213110538752176
2,Saquon Barkley,RB,0.79,receiving_yards,64.50968679042126,6,58.509686790421256
2,Stefon Diggs,WR,0.41,receiving_yards,53.39087202859816,32,21.39087202859816
2,Sterling Shepard,WR,0.64,receiving_yards,45.921875570591865,34,11.921875570591865
2,T.J. Hockenson,TE,0.8,receiving_yards,15.91610524220154,12,3.9161052422015405
2,Tee Higgins,WR,0.79,receiving_yards,30.00005634765044,56,-25.99994365234956
2,Tetairoa McMillan,WR,0.83,receiving_yards,72.75545029245369,100,-27.244549707546312
2,Theo Johnson,TE,0.78,receiving_yards,11.061460945666251,34,-22.93853905433375
2,Tommy Tremble,TE,0.45,receiving_yards,1.1815230130260796,20,-18.81847698697392
2,Tony Pollard,RB,0.89,receiving_yards,9.74716160537966,0,9.74716160537966
2,Travis Etienne,RB,0.61,receiving_yards,42.57089415051352,18,24.570894150513517
2,Travis Hunter,WR,0.64,receiving_yards,54.69061056958219,22,32.69061056958219
2,Travis Kelce,TE,0.84,receiving_yards,23.09550103714183,61,-37.90449896285817
2,Tre Tucker,WR,0.9,receiving_yards,19.173710510089805,12,7.173710510089805
2,TreVeyon Henderson,RB,0.35,receiving_yards,44.814054783713075,30,14.814054783713075
2,Trey Benson,RB,0.33,receiving_yards,13.09230819630266,30,-16.90769180369734
2,Trey McBride,TE,0.97,receiving_yards,66.94326552791175,78,-11.056734472088252
2,Troy Franklin,WR,0.59,receiving_yards,47.826559101195926,89,-41.173440898804074
2,Tucker Kraft,TE,0.92,receiving_yards,10.492927449615612,124,-113.5070725503844
2,Ty Johnson,RB,0.33,receiving_yards,26.089019580572188,0,26.089019580572188
2,Tyler Johnson,WR,0.52,receiving_yards,9.781840571556494,0,9.781840571556494
2,Tyler Warren,TE,0.73,receiving_yards,54.36139646964024,79,-24.63860353035976
2,Tyquan Thornton,WR,0.72,receiving_yards,24.42281555081386,59,-34.57718444918614
2,Tyreek Hill,WR,0.62,receiving_yards,45.77846769516674,109,-63.22153230483326
2,Tyrone Tracy Jr.,RB,0.74,receiving_yards,37.46058789916425,36,1.4605878991642527
2,Wan'Dale Robinson,WR,0.76,receiving_yards,57.9888419518989,142,-84.0111580481011
2,Will Dissly,TE,0.57,receiving_yards,1.2740981785671155,7,-5.725901821432885
2,Xavier Hutchinson,WR,0.68,receiving_yards,7.532288699153941,29,-21.46771130084606
2,Xavier Legette,WR,0.78,receiving_yards,35.79507475041325,-2,37.79507475041325
2,Zach Ertz,TE,0.64,receiving_yards,20.35377664981398,64,-43.64622335018602
2,Zay Flowers,WR,0.9,receiving_yards,48.87794600319667,75,-26.12205399680333
2,AJ Dillon,RB,0.13,rushing_yards,12.149247912249042,19,-6.8507520877509585
2,Aaron Jones,RB,0.5,rushing_yards,47.64307345317635,23,24.64307345317635
2,Aaron Rodgers,QB,1.0,rushing_yards,3.187878640004932,3,0.18787864000493215
2,Alvin Kamara,RB,0.79,rushing_yards,45.832897207843075,99,-53.167102792156925
2,Antonio Gibson,RB,0.07,rushing_yards,2.6716928222377545,27,-24.328307177762245
2,Ashton Jeanty,RB,0.86,rushing_yards,119.46896979749656,43,76.46896979749656
2,Austin Ekeler,RB,0.47,rushing_yards,29.70838290017627,17,12.708382900176272
2,Baker Mayfield,QB,1.0,rushing_yards,20.75376045484045,33,-12.24623954515955
2,Bhayshul Tuten,RB,0.06,rushing_yards,6.721674468696079,42,-35.27832553130392
2,Bijan Robinson,RB,0.83,rushing_yards,69.63506611202976,143,-73.36493388797024
2,Blake Corum,RB,0.17,rushing_yards,3.6442126950899105,44,-40.35578730491009
2,Bo Nix,QB,1.0,rushing_yards,25.90751242466805,20,5.907512424668049
2,Braelon Allen,RB,0.31,rushing_yards,32.641212506621834,11,21.641212506621834
2,Breece Hall,RB,0.58,rushing_yards,101.65839636842416,29,72.65839636842416
2,Brian Robinson,RB,0.24,rushing_yards,44.81405144817326,20,24.81405144817326
2,Bryce Young,QB,1.0,rushing_yards,22.982067633493713,2,20.982067633493713
2,C.J. Stroud,QB,1.0,rushing_yards,21.404117313635105,27,-5.595882686364895
2,Caleb Williams,QB,1.0,rushing_yards,39.42969168536368,27,12.429691685363679
2,Cam Skattebo,RB,0.12,rushing_yards,7.090386708819021,45,-37.90961329118098
2,Chase Brown,RB,0.75,rushing_yards,126.4679191131862,47,79.4679191131862
2,Chris Brooks,RB,0.19,rushing_yards,2.916312875951331,0,2.916312875951331
2,Christian McCaffrey,RB,0.76,rushing_yards,107.8590761453376,55,52.859076145337596
2,Chuba Hubbard,RB,0.67,rushing_yards,76.11230378557735,38,38.11230378557735
2,D'Andre Swift,RB,0.81,rushing_yards,83.55816005323291,63,20.55816005323291
2,DJ Giddens,RB,0.25,rushing_yards,57.60822388011938,0,57.60822388011938
2,Dak Prescott,QB,1.0,rushing_yards,1.475166301831592,17,-15.524833698168408
2,Daniel Jones,QB,1.0,rushing_yards,37.33064410817662,2,35.33064410817662
2,Dare Ogunbowale,RB,0.27,rushing_yards,6.434804484712586,0,6.434804484712586
2,David Montgomery,RB,0.37,rushing_yards,53.96817343755923,57,-3.03182656244077
2,De'Von Achane,RB,0.73,rushing_yards,38.096022937318494,30,8.096022937318494
2,Derrick Henry,RB,0.57,rushing_yards,137.92368439533203,23,114.92368439533203
2,Devin Singletary,RB,0.15,rushing_yards,10.769913334765317,4,6.769913334765317
2,Drake Maye,QB,1.0,rushing_yards,8.02570978242095,31,-22.97429021757905
2,Dylan Sampson,RB,0.43,rushing_yards,39.80329167944248,6,33.80329167944248
2,Emanuel Wilson,RB,0.04,rushing_yards,2.4051439162554926,0,2.4051439162554926
2,Geno Smith,QB,1.0,rushing_yards,6.068049142674992,20,-13.931950857325008
2,Isaiah Davis,RB,0.12,rushing_yards,9.424832462807364,0,9.424832462807364
2,J.J. McCarthy,QB,1.0,rushing_yards,8.098209945326843,25,-16.901790054673157
2,J.K. Dobbins,RB,0.53,rushing_yards,74.7655670090063,76,-1.234432990993696
2,Jacory Croskey-Merritt,RB,0.33,rushing_yards,82.75256087027114,17,65.75256087027114
2,Jahmyr Gibbs,RB,0.66,rushing_yards,44.01196684039619,94,-49.98803315960381
2,Jalen Hurts,QB,1.0,rushing_yards,64.33718151682581,15,49.33718151682581
2,James Conner,RB,0.65,rushing_yards,84.54585341967041,34,50.54585341967041
2,James Cook,RB,0.56,rushing_yards,76.41277279450192,132,-55.58722720549808
2,Jared Goff,QB,1.0,rushing_yards,3.9969830031809153,6,-2.0030169968190847
2,Javonte Williams,RB,0.77,rushing_yards,91.25878503665872,97,-5.741214963341278
2,Jayden Daniels,QB,1.0,rushing_yards,43.60562157637134,17,26.60562157637134
2,Jaylen Warren,RB,0.45,rushing_yards,57.32563786195128,48,9.325637861951279
2,Jerome Ford,RB,0.54,rushing_yards,27.725762691409365,31,-3.274237308590635
2,Joe Burrow,QB,1.0,rushing_yards,4.689353768991649,0,4.689353768991649
2,Joe Flacco,QB,1.0,rushing_yards,2.8839319030916286,8,-5.116068096908371
2,Jonathan Taylor,RB,0.71,rushing_yards,100.64161242811704,165,-64.35838757188296
2,Jordan Love,QB,1.0,rushing_yards,9.15196850936087,12,-2.84803149063913
2,Jordan Mason,RB,0.54,rushing_yards,69.78646788849785,30,39.78646788849785
2,Josh Allen,QB,1.0,rushing_yards,50.005411426398176,59,-8.994588573601824
2,Josh Jacobs,RB,0.88,rushing_yards,92.62126771428332,84,8.62126771428332
2,Justice Hill,RB,0.45,rushing_yards,8.998015262080713,7,1.9980152620807132
2,Justin Fields,QB,1.0,rushing_yards,48.37266146338004,49,-0.6273385366199591
2,Justin Herbert,QB,1.0,rushing_yards,25.696721439024444,31,-5.303278560975556
2,Kareem Hunt,RB,0.38,rushing_yards,27.28205653631668,31,-3.7179434636833193
2,Kendre Miller,RB,0.15,rushing_yards,11.534888395614749,8,3.5348883956147485
2,Kenneth Gainwell,RB,0.54,rushing_yards,31.855746490106,20,11.855746490106
2,Kenneth Walker III,RB,0.4,rushing_yards,50.18296970966259,105,-54.81703029033741
2,Kyler Murray,QB,1.0,rushing_yards,26.39542227709761,32,-5.604577722902391
2,Kyren Williams,RB,0.82,rushing_yards,97.4576115635998,66,31.457611563599798
2,Lamar Jackson,QB,1.0,rushing_yards,45.466030857708745,13,32.466030857708745
2,LeQuint Allen Jr.,RB,0.14,rushing_yards,2.79332334219028,13,-10.20667665780972
2,Matthew Stafford,QB,1.0,rushing_yards,23.81732497298113,-6,29.81732497298113
2,Michael Penix Jr.,QB,1.0,rushing_yards,20.297806286650705,-1,21.297806286650705
2,Miles Sanders,RB,0.18,rushing_yards,27.382557362744613,15,12.382557362744613
2,Najee Harris,RB,0.18,rushing_yards,2.885556513479711,28,-25.11444348652029
2,Nick Chubb,RB,0.51,rushing_yards,60.45453640250141,43,17.45453640250141
2,Ollie Gordon II,RB,0.25,rushing_yards,7.646086952585182,8,-0.3539130474148182
2,Omarion Hampton,RB,0.8,rushing_yards,65.65712527070741,24,41.65712527070741
2,Patrick Mahomes,QB,1.0,rushing_yards,32.394849569650184,66,-33.605150430349816
2,RJ Harvey,RB,0.29,rushing_yards,55.66140000000001,8,47.66140000000001
2,Rachaad White,RB,0.24,rushing_yards,19.864125338603436,65,-45.135874661396564
2,Ray Davis,RB,0.12,rushing_yards,3.4022166313757527,24,-20.59778336862425
2,Rhamondre Stevenson,RB,0.65,rushing_yards,33.525385530002254,54,-20.474614469997746
2,Rico Dowdle,RB,0.34,rushing_yards,11.496714730894883,9,2.496714730894883
2,Russell Wilson,QB,1.0,rushing_yards,26.88959346041699,23,3.8895934604169895
2,Sam Darnold,QB,1.0,rushing_yards,6.389248245009449,0,6.389248245009449
2,Saquon Barkley,RB,0.79,rushing_yards,87.71546708354398,88,-0.2845329164560155
2,Spencer Rattler,QB,1.0,rushing_yards,11.632596971108583,14,-2.3674030288914167
2,Tony Pollard,RB,0.89,rushing_yards,81.5446548393783,92,-10.455345160621704
2,Travis Etienne,RB,0.61,rushing_yards,80.09666534597386,71,9.096665345973861
2,TreVeyon Henderson,RB,0.35,rushing_yards,21.85550847038296,10,11.855508470382961
2,Trevor Etienne,RB,0.03,rushing_yards,0.2868562865626716,0,0.2868562865626716
2,Trevor Lawrence,QB,1.0,rushing_yards,9.444601992518985,4,5.444601992518985
2,Trey Benson,RB,0.33,rushing_yards,41.7130115114823,14,27.7130115114823
2,Tua Tagovailoa,QB,0.81,rushing_yards,2.1492105304578772,0,2.1492105304578772
2,Ty Johnson,RB,0.33,rushing_yards,8.197065056211791,6,2.197065056211791
2,Tyler Allgeier,RB,0.25,rushing_yards,48.80689108012114,76,-27.19310891987886
2,Tyrone Tracy Jr.,RB,0.74,rushing_yards,43.413967007134,15,28.413967007133998
2,Woody Marks,RB,0.11,rushing_yards,12.94318606254323,14,-1.05681393745677
2,Zach Charbonnet,RB,0.58,rushing_yards,54.20660298819533,10,44.20660298819533
2,Zamir White,RB,0.14,rushing_yards,13.476871640685802,-2,15.476871640685802
2,AJ Dillon,RB,0.13,rushing_attempts,3.0035,3,0.0034999999999998366
2,Aaron Jones,RB,0.5,rushing_attempts,8.00034,5,3.0003399999999996
2,Aaron Rodgers,QB,1.0,rushing_attempts,0.998,1,-0.0020000000000000018
2,Alvin Kamara,RB,0.79,rushing_attempts,9.911,21,-11.089
2,Antonio Gibson,RB,0.07,rushing_attempts,0.998,5,-4.002
2,Ashton Jeanty,RB,0.86,rushing_attempts,18.69378,11,7.69378
2,Austin Ekeler,RB,0.47,rushing_attempts,6.00984,8,-1.9901600000000004
2,Baker Mayfield,QB,1.0,rushing_attempts,5.00594,3,2.00594
2,Bhayshul Tuten,RB,0.06,rushing_attempts,1.91688,8,-6.08312
2,Bijan Robinson,RB,0.83,rushing_attempts,11.99218,22,-10.00782
2,Blake Corum,RB,0.17,rushing_attempts,1.10072,5,-3.89928
2,Bo Nix,QB,1.0,rushing_attempts,7.20216,3,4.20216
2,Braelon Allen,RB,0.31,rushing_attempts,5.40754,2,3.40754
2,Breece Hall,RB,0.58,rushing_attempts,17.093902,10,7.093902
2,Brian Robinson,RB,0.24,rushing_attempts,9.91442,6,3.91442
2,Bryce Young,QB,1.0,rushing_attempts,5.00594,2,3.00594
2,C.J. Stroud,QB,1.0,rushing_attempts,5.00594,4,1.0059399999999998
2,Caleb Williams,QB,1.0,rushing_attempts,6.00984,5,1.0098399999999996
2,Cam Skattebo,RB,0.12,rushing_attempts,1.7989,11,-9.2011
2,Chase Brown,RB,0.75,rushing_attempts,21.93824,16,5.93824
2,Chris Brooks,RB,0.19,rushing_attempts,0.998,0,0.998
2,Christian McCaffrey,RB,0.76,rushing_attempts,24.194975999999997,13,11.194975999999997
2,Chuba Hubbard,RB,0.67,rushing_attempts,15.96558,10,5.965579999999999
2,D'Andre Swift,RB,0.81,rushing_attempts,16.966,12,4.966000000000001
2,DJ Giddens,RB,0.25,rushing_attempts,13.19146,0,13.19146
2,Dak Prescott,QB,1.0,rushing_attempts,1.10072,3,-1.89928
2,Daniel Jones,QB,1.0,rushing_attempts,7.70196,6,1.7019599999999997
2,Dare Ogunbowale,RB,0.27,rushing_attempts,2.00028,0,2.00028
2,David Montgomery,RB,0.37,rushing_attempts,10.99184,11,-0.008160000000000167
2,De'Von Achane,RB,0.73,rushing_attempts,6.9546,11,-4.0454
2,Derrick Henry,RB,0.57,rushing_attempts,19.78715,11,8.78715
2,Devin Singletary,RB,0.15,rushing_attempts,2.70682,1,1.70682
2,Drake Maye,QB,1.0,rushing_attempts,4.00664,10,-5.99336
2,Dylan Sampson,RB,0.43,rushing_attempts,10.794344,4,6.794344000000001
2,Emanuel Wilson,RB,0.04,rushing_attempts,0.998,0,0.998
2,Geno Smith,QB,1.0,rushing_attempts,2.00028,5,-2.99972
2,Isaiah Davis,RB,0.12,rushing_attempts,1.7989,0,1.7989
2,J.J. McCarthy,QB,1.0,rushing_attempts,2.00028,5,-2.99972
2,J.K. Dobbins,RB,0.53,rushing_attempts,14.394,14,0.39400000000000013
2,Jacory Croskey-Merritt,RB,0.33,rushing_attempts,15.28964,4,11.28964
2,Jahmyr Gibbs,RB,0.66,rushing_attempts,9.01542,12,-2.9845799999999993
2,Jalen Hurts,QB,1.0,rushing_attempts,13.99848,9,4.998480000000001
2,James Conner,RB,0.65,rushing_attempts,14.394,11,3.394
2,James Cook,RB,0.56,rushing_attempts,14.2935,21,-6.7065
2,Jared Goff,QB,1.0,rushing_attempts,0.998,1,-0.0020000000000000018
2,Javonte Williams,RB,0.77,rushing_attempts,16.419287999999998,18,-1.580712000000002
2,Jayden Daniels,QB,1.0,rushing_attempts,10.99342,7,3.9934200000000004
2,Jaylen Warren,RB,0.45,rushing_attempts,10.98528,14,-3.0147200000000005
2,Jerome Ford,RB,0.54,rushing_attempts,5.407532,6,-0.5924680000000002
2,Joe Burrow,QB,1.0,rushing_attempts,2.00028,0,2.00028
2,Joe Flacco,QB,1.0,rushing_attempts,1.7989,1,0.7988999999999999
2,Jonathan Taylor,RB,0.71,rushing_attempts,19.7966,25,-5.2033999999999985
2,Jordan Love,QB,1.0,rushing_attempts,3.0035,3,0.0034999999999998366
2,Jordan Mason,RB,0.54,rushing_attempts,14.98546,9,5.98546
2,Josh Allen,QB,1.0,rushing_attempts,15.3937,6,9.3937
2,Josh Jacobs,RB,0.88,rushing_attempts,18.80058,23,-4.19942
2,Justice Hill,RB,0.45,rushing_attempts,2.20416,3,-0.7958400000000001
2,Justin Fields,QB,1.0,rushing_attempts,10.79638,5,5.796379999999999
2,Justin Herbert,QB,1.0,rushing_attempts,7.00274,9,-1.9972599999999998
2,Kareem Hunt,RB,0.38,rushing_attempts,6.00976,8,-1.99024
2,Kendre Miller,RB,0.15,rushing_attempts,2.97592,5,-2.02408
2,Kenneth Gainwell,RB,0.54,rushing_attempts,7.00258,5,2.00258
2,Kenneth Walker III,RB,0.4,rushing_attempts,10.00124,13,-2.9987600000000008
2,Kyler Murray,QB,1.0,rushing_attempts,7.00274,7,0.0027400000000001867
2,Kyren Williams,RB,0.82,rushing_attempts,19.69704,17,2.697040000000001
2,Lamar Jackson,QB,1.0,rushing_attempts,6.61198,2,4.61198
2,LeQuint Allen Jr.,RB,0.14,rushing_attempts,0.998,2,-1.002
2,Matthew Stafford,QB,1.0,rushing_attempts,4.4123,2,2.4123
2,Michael Penix Jr.,QB,1.0,rushing_attempts,6.00984,1,5.00984
2,Miles Sanders,RB,0.18,rushing_attempts,4.36708,5,-0.6329200000000004
2,Najee Harris,RB,0.18,rushing_attempts,0.998,8,-7.002
2,Nick Chubb,RB,0.51,rushing_attempts,12.99638,12,0.9963800000000003
2,Ollie Gordon II,RB,0.25,rushing_attempts,2.00028,1,1.00028
2,Omarion Hampton,RB,0.8,rushing_attempts,14.97958,8,6.97958
2,Patrick Mahomes,QB,1.0,rushing_attempts,6.00984,7,-0.9901600000000004
2,RJ Harvey,RB,0.29,rushing_attempts,13.005,5,8.005
2,Rachaad White,RB,0.24,rushing_attempts,4.30014,10,-5.69986
2,Rasheen Ali,RB,0.02,rushing_attempts,0.63806,0,0.63806
2,Ray Davis,RB,0.12,rushing_attempts,1.10072,9,-7.89928
2,Rhamondre Stevenson,RB,0.65,rushing_attempts,7.00232,11,-3.99768
2,Rico Dowdle,RB,0.34,rushing_attempts,3.0035,6,-2.9965
2,Russell Wilson,QB,1.0,rushing_attempts,7.20216,3,4.20216
2,Sam Darnold,QB,1.0,rushing_attempts,2.00028,0,2.00028
2,Saquon Barkley,RB,0.79,rushing_attempts,17.98846,22,-4.01154
2,Sean Tucker,RB,0.03,rushing_attempts,0.69152,0,0.69152
2,Spencer Rattler,QB,1.0,rushing_attempts,3.61016,4,-0.38983999999999996
2,Tony Pollard,RB,0.89,rushing_attempts,15.559976000000002,20,-4.4400239999999975
2,Travis Etienne,RB,0.61,rushing_attempts,15.99342,14,1.9934200000000004
2,TreVeyon Henderson,RB,0.35,rushing_attempts,5.0059,3,2.0058999999999996
2,Trevor Etienne,RB,0.03,rushing_attempts,0.75134,0,0.75134
2,Trevor Lawrence,QB,1.0,rushing_attempts,4.00664,2,2.00664
2,Trey Benson,RB,0.33,rushing_attempts,9.6115,3,6.6114999999999995
2,Tua Tagovailoa,QB,0.81,rushing_attempts,0.998,0,0.998
2,Ty Johnson,RB,0.33,rushing_attempts,2.20416,2,0.2041599999999999
2,Tyler Allgeier,RB,0.25,rushing_attempts,10.00124,16,-5.998760000000001
2,Tyrone Tracy Jr.,RB,0.74,rushing_attempts,9.015033999999998,5,4.015033999999998
2,Woody Marks,RB,0.11,rushing_attempts,2.97592,3,-0.0240800000000001
2,Zach Charbonnet,RB,0.58,rushing_attempts,11.99204,15,-3.0079600000000006
2,Zamir White,RB,0.14,rushing_attempts,3.0035,2,1.0034999999999998
2,Aaron Rodgers,QB,1.0,passing_yards,175.19914421796145,203,-27.800855782038553
2,Baker Mayfield,QB,1.0,passing_yards,137.5214348824751,215,-77.47856511752491
2,Bo Nix,QB,1.0,passing_yards,185.0620052082253,206,-20.937994791774713
2,Bryce Young,QB,1.0,passing_yards,155.14165969950906,328,-172.85834030049094
2,C.J. Stroud,QB,1.0,passing_yards,153.04250666051223,207,-53.95749333948777
2,Caleb Williams,QB,1.0,passing_yards,187.5950466554609,207,-19.40495334453911
2,Cam Ward,QB,1.0,passing_yards,112.255141042198,175,-62.744858957801995
2,Dak Prescott,QB,1.0,passing_yards,152.81357040673032,361,-208.18642959326968
2,Daniel Jones,QB,1.0,passing_yards,145.11199281433528,316,-170.88800718566472
2,Drake Maye,QB,1.0,passing_yards,261.8790698984411,230,31.879069898441116
2,Geno Smith,QB,1.0,passing_yards,187.52365031683513,180,7.5236503168351305
2,J.J. McCarthy,QB,1.0,passing_yards,120.66294344983834,158,-37.33705655016166
2,Jalen Hurts,QB,1.0,passing_yards,170.99421159982666,101,69.99421159982666
2,Jared Goff,QB,1.0,passing_yards,212.72480257814237,334,-121.27519742185763
2,Jayden Daniels,QB,1.0,passing_yards,158.63861415175643,200,-41.36138584824357
2,Joe Burrow,QB,1.0,passing_yards,100.50883531351002,76,24.50883531351002
2,Joe Flacco,QB,1.0,passing_yards,270.1172804389188,199,71.11728043891878
2,Jordan Love,QB,1.0,passing_yards,134.95414094887235,292,-157.04585905112765
2,Josh Allen,QB,1.0,passing_yards,271.37058517959656,148,123.37058517959656
2,Justin Fields,QB,1.0,passing_yards,155.44157042055076,27,128.44157042055076
2,Justin Herbert,QB,1.0,passing_yards,216.09777556018503,242,-25.902224439814972
2,Kyler Murray,QB,1.0,passing_yards,168.02094806733325,220,-51.97905193266675
2,Lamar Jackson,QB,1.0,passing_yards,104.32672600385158,225,-120.67327399614842
2,Matthew Stafford,QB,1.0,passing_yards,154.37375197622623,298,-143.62624802377377
2,Michael Penix Jr.,QB,1.0,passing_yards,229.69517320295267,135,94.69517320295267
2,Patrick Mahomes,QB,1.0,passing_yards,207.67549957072583,187,20.675499570725833
2,Russell Wilson,QB,1.0,passing_yards,172.7526102872343,450,-277.2473897127657
2,Sam Darnold,QB,1.0,passing_yards,132.04404387573803,295,-162.95595612426197
2,Spencer Rattler,QB,1.0,passing_yards,185.2436976821499,207,-21.7563023178501
2,Trevor Lawrence,QB,1.0,passing_yards,161.8265629620838,271,-109.17343703791619
2,Tua Tagovailoa,QB,0.81,passing_yards,160.26472504405422,315,-154.73527495594578
2,Aaron Rodgers,QB,1.0,passing_completions,20.3906,18,2.390599999999999
2,Baker Mayfield,QB,1.0,passing_completions,17.32918,25,-7.670819999999999
2,Bo Nix,QB,1.0,passing_completions,26.6359,22,4.6358999999999995
2,Bryce Young,QB,1.0,passing_completions,18.99562,35,-16.00438
2,C.J. Stroud,QB,1.0,passing_completions,18.27822,13,5.278220000000001
2,Caleb Williams,QB,1.0,passing_completions,21.31816,19,2.318159999999999
2,Cam Ward,QB,1.0,passing_completions,13.89792,19,-5.102080000000001
2,Dak Prescott,QB,1.0,passing_completions,18.32746,38,-19.67254
2,Daniel Jones,QB,1.0,passing_completions,18.74912,23,-4.250879999999999
2,Drake Maye,QB,1.0,passing_completions,28.8555,19,9.8555
2,Geno Smith,QB,1.0,passing_completions,22.42924,24,-1.57076
2,J.J. McCarthy,QB,1.0,passing_completions,12.46442,11,1.4644200000000005
2,Jalen Hurts,QB,1.0,passing_completions,17.27682,15,2.2768200000000007
2,Jared Goff,QB,1.0,passing_completions,28.82474,23,5.8247399999999985
2,Jayden Daniels,QB,1.0,passing_completions,18.76168,24,-5.238320000000002
2,Joe Burrow,QB,1.0,passing_completions,13.9013,7,6.901300000000001
2,Joe Flacco,QB,1.0,passing_completions,31.28988,25,6.28988
2,Jordan Love,QB,1.0,passing_completions,15.37406,19,-3.62594
2,Josh Allen,QB,1.0,passing_completions,27.7641,14,13.7641
2,Justin Fields,QB,1.0,passing_completions,16.34158,3,13.34158
2,Justin Herbert,QB,1.0,passing_completions,23.47534,19,4.475339999999999
2,Kyler Murray,QB,1.0,passing_completions,19.60408,17,2.6040799999999997
2,Lamar Jackson,QB,1.0,passing_completions,11.75496,19,-7.2450399999999995
2,Matthew Stafford,QB,1.0,passing_completions,17.98384,23,-5.016159999999999
2,Michael Penix Jr.,QB,1.0,passing_completions,26.5304,13,13.5304
2,Patrick Mahomes,QB,1.0,passing_completions,23.9184,16,7.918399999999998
2,Russell Wilson,QB,1.0,passing_completions,19.29758,30,-10.70242
2,Sam Darnold,QB,1.0,passing_completions,15.1408,22,-6.8591999999999995
2,Spencer Rattler,QB,1.0,passing_completions,27.01844,25,2.0184399999999982
2,Trevor Lawrence,QB,1.0,passing_completions,18.84378,24,-5.156220000000001
2,Tua Tagovailoa,QB,0.81,passing_completions,18.4611,26,-7.538900000000002
2,A.J. Brown,WR,0.87,targets,0.998,8,-7.002
